Name,Score,Start,End,Pval
OffNeg_NC_066860.1_15119532_15119653_Cucumis_melo,7.114,209,226,0.510
OffNeg_NC_066863.1_26654103_26653939_Cucumis_melo,13.419,142,210,0.190
NC_066865.1_815604_815761_Cucumis_melo,17.445,17,247,0.039
OffNeg_NC_066857.1_37530596_37530510_Cucumis_melo,8.704,38,49,0.516
OffPos_NC_066863.1_21089375_21089469_Cucumis_melo,8.478,183,200,0.713
OffPos_NC_066862.1_4498715_4499639_Cucumis_melo,4.336,294,305,0.326
NC_066862.1_20374449_20374580_Cucumis_melo,51.000,59,208,9.028e-09
OffPos_NC_066860.1_16754586_16755023_Cucumis_melo,10.984,397,423,0.057
OffPos_NC_066864.1_2960928_2961114_Cucumis_melo,13.825,238,264,0.081
OffPos_NC_066864.1_1100437_1100295_Cucumis_melo,3.072,257,271,0.906
OffPos_NC_066867.1_29285237_29285412_Cucumis_melo,8.247,111,137,0.028
OffNeg_NC_066861.1_495167_495293_Cucumis_melo,8.825,56,229,0.663
OffNeg_NC_066857.1_37860920_37860721_Cucumis_melo,3.727,331,342,0.794
OffNeg_NC_066865.1_4513918_4514046_Cucumis_melo,4.835,168,182,0.859
NC_066860.1_32611438_32611537_Cucumis_melo,18.590,66,212,9.384e-04
NC_066863.1_432845_432948_Cucumis_melo,44.743,60,185,1.132e-11
OffNeg_NC_066861.1_20794168_20794030_Cucumis_melo,12.118,180,209,0.339
OffPos_NC_066860.1_34603580_34603743_Cucumis_melo,11.215,163,216,0.182
OffNeg_NC_066860.1_3898752_3898653_Cucumis_melo,11.530,84,110,0.175
OffPos_NC_066867.1_505685_505786_Cucumis_melo,7.194,169,198,0.578
OffPos_NC_066868.1_27768635_27768788_Cucumis_melo,11.398,135,158,0.165
OffNeg_NC_066867.1_350257_350413_Cucumis_melo,8.700,177,224,0.545
NC_066867.1_25189766_25190429_Cucumis_melo,52.130,77,655,0.000e+00
OffNeg_NC_066865.1_15499504_15499697_Cucumis_melo,14.076,98,124,0.276
OffPos_NC_066868.1_22674818_22674948_Cucumis_melo,8.131,240,251,0.690
OffNeg_NC_066863.1_1815255_1815136_Cucumis_melo,3.563,182,190,0.359
OffNeg_NC_066863.1_1930319_1929900_Cucumis_melo,3.835,544,552,0.919
OffPos_NC_066857.1_17421844_17421982_Cucumis_melo,1.669,103,111,0.996
OffNeg_NC_066863.1_1851646_1851944_Cucumis_melo,6.640,372,401,0.750
OffPos_NC_066867.1_390725_390937_Cucumis_melo,2.673,78,89,0.827
OffNeg_NC_066867.1_33293098_33293368_Cucumis_melo,3.152,105,113,0.534
OffNeg_NC_066864.1_8527727_8527850_Cucumis_melo,4.961,25,33,0.438
OffNeg_NC_066858.1_25601641_25601269_Cucumis_melo,6.128,30,44,0.942
NC_066862.1_28213815_28213713_Cucumis_melo,31.848,76,189,9.745e-07
OffNeg_NC_066863.1_309889_309973,0,0,0,1
OffNeg_NC_066859.1_25225644_25225857_Cucumis_melo,7.410,24,41,0.256
NC_066857.1_17217112_17216979_Cucumis_melo,40.418,61,210,2.285e-07
OffNeg_NC_066860.1_3069323_3069673_Cucumis_melo,3.289,364,375,0.646
OffPos_NC_066867.1_9529217_9528818_Cucumis_melo,8.440,188,214,0.668
OffPos_NC_066858.1_13585684_13585419_Cucumis_melo,5.826,279,293,0.076
OffPos_NC_066864.1_4232867_4232759_Cucumis_melo,9.223,52,78,0.506
OffPos_NC_066865.1_17051015_17050841_Cucumis_melo,16.772,188,292,0.117
NC_066860.1_3432735_3432833_Cucumis_melo,17.167,73,198,0.050
OffNeg_NC_066862.1_7320743_7320529_Cucumis_melo,3.402,315,326,0.650
NC_066859.1_21876360_21876570_Cucumis_melo,88.649,70,300,0.000e+00
NC_066860.1_31778830_31778688_Cucumis_melo,28.964,82,219,1.823e-04
NC_066863.1_25877187_25876707_Cucumis_melo,117.119,58,540,0.000e+00
OffPos_NC_066857.1_32499935_32500387_Cucumis_melo,3.709,186,206,0.549
NC_066868.1_25170433_25171069_Cucumis_melo,213.918,50,697,0.000e+00
OffPos_NC_066862.1_30055889_30055991_Cucumis_melo,7.125,132,143,0.154
OffNeg_NC_066866.1_4788661_4788929_Cucumis_melo,3.502,149,157,0.514
OffNeg_NC_066860.1_5466045_5466138_Cucumis_melo,11.881,58,156,0.215
OffPos_NC_066868.1_21299028_21298905_Cucumis_melo,14.444,151,177,0.229
OffPos_NC_066863.1_26091271_26091632_Cucumis_melo,5.340,191,199,0.106
NC_066863.1_26501490_26501588_Cucumis_melo,41.978,75,176,1.528e-10
NC_066861.1_1636361_1636235_Cucumis_melo,14.107,108,200,0.088
OffNeg_NC_066860.1_30281884_30282514_Cucumis_melo,4.779,124,132,0.574
OffNeg_NC_066858.1_25738125_25738043,0,0,0,1
OffNeg_NC_066862.1_27501794_27501705_Cucumis_melo,1.154,37,45,0.997
NC_066858.1_17199970_17199751_Cucumis_melo,43.317,76,297,1.228e-11
OffNeg_NC_066860.1_30602796_30602346_Cucumis_melo,3.598,525,536,0.672
OffPos_NC_066864.1_29718482_29718702_Cucumis_melo,2.661,338,346,0.982
NC_066863.1_21807294_21807095_Cucumis_melo,75.989,70,291,0.000e+00
OffNeg_NC_066866.1_16267087_16266878_Cucumis_melo,19.916,37,162,0.448
NC_066866.1_1537009_1537439_Cucumis_melo,23.431,92,220,5.765e-04
OffNeg_NC_066863.1_16324821_16324919_Cucumis_melo,5.628,238,246,0.838
OffPos_NC_066861.1_26175215_26175340_Cucumis_melo,1.390,50,58,0.939
OffPos_NC_066858.1_24236266_24236133_Cucumis_melo,3.218,190,198,0.988
OffNeg_NC_066868.1_25687152_25687005_Cucumis_melo,6.819,252,269,0.720
OffPos_NC_066865.1_1925537_1926128_Cucumis_melo,3.272,606,614,0.850
NC_066860.1_3752353_3752242_Cucumis_melo,44.083,76,183,3.370e-12
OffPos_NC_066858.1_25691650_25691542_Cucumis_melo,2.520,140,154,0.982
OffNeg_NC_066859.1_22630173_22630258_Cucumis_melo,4.417,93,101,0.392
OffPos_NC_066862.1_16300976_16300740_Cucumis_melo,6.255,166,177,0.232
OffPos_NC_066858.1_6623767_6623674_Cucumis_melo,6.433,90,113,0.263
OffNeg_NC_066859.1_30321755_30322142_Cucumis_melo,5.828,55,75,0.277
NC_066863.1_1231568_1230869_Cucumis_melo,282.835,64,777,0.000e+00
NC_066857.1_11699537_11699322_Cucumis_melo,93.964,75,287,0.000e+00
OffNeg_NC_066866.1_1865385_1864329_Cucumis_melo,5.245,104,112,0.772
NC_066862.1_498247_498010_Cucumis_melo,96.729,76,315,0.000e+00
OffPos_NC_066860.1_31888328_31888428_Cucumis_melo,11.427,57,86,0.058
NC_066868.1_5004900_5004819_Cucumis_melo,16.526,76,174,4.444e-04
OffNeg_NC_066858.1_931188_931330_Cucumis_melo,12.045,209,241,0.637
NC_066862.1_6966138_6966236_Cucumis_melo,30.063,48,176,3.866e-06
OffNeg_NC_066860.1_31652039_31651924_Cucumis_melo,2.817,123,131,0.883
OffPos_NC_066863.1_7316163_7316039_Cucumis_melo,4.037,254,265,0.435
OffNeg_NC_066862.1_2297874_2298094_Cucumis_melo,12.921,94,225,0.268
OffNeg_NC_066858.1_26003271_26003435_Cucumis_melo,6.053,212,238,0.948
OffNeg_NC_066866.1_3678026_3678113_Cucumis_melo,7.219,121,177,0.711
NC_066861.1_19883350_19883974_Cucumis_melo,140.137,65,709,0.000e+00
OffNeg_NC_066857.1_1031973_1031838_Cucumis_melo,8.573,275,283,0.590
OffPos_NC_066861.1_28298167_28298057_Cucumis_melo,3.954,121,135,0.265
OffPos_NC_066863.1_29526524_29526707_Cucumis_melo,5.984,188,202,0.705
NC_066861.1_3152638_3152550_Cucumis_melo,17.779,71,169,0.007
OffPos_NC_066862.1_612086_612181_Cucumis_melo,6.645,26,40,0.824
NC_066857.1_37600282_37600888_Cucumis_melo,20.602,65,619,3.738e-04
OffNeg_NC_066862.1_6177191_6177278_Cucumis_melo,8.527,121,150,0.568
OffPos_NC_066867.1_4571541_4571756_Cucumis_melo,7.321,117,134,0.495
OffNeg_NC_066867.1_28903540_28903419_Cucumis_melo,11.506,98,181,0.407
NC_066864.1_31929636_31929954_Cucumis_melo,79.941,77,400,2.331e-14
OffNeg_NC_066867.1_27429435_27429537_Cucumis_melo,10.195,81,137,0.479
NC_066862.1_1464544_1464735_Cucumis_melo,65.811,76,273,8.739e-13
OffNeg_NC_066865.1_1317862_1317757_Cucumis_melo,5.253,108,122,0.723
OffPos_NC_066866.1_29131997_29131910,0,0,0,1
NC_066864.1_29973209_29973020_Cucumis_melo,46.924,76,261,1.492e-06
OffNeg_NC_066862.1_3187195_3187062_Cucumis_melo,7.984,263,277,0.369
OffNeg_NC_066863.1_13291860_13291538_Cucumis_melo,9.910,152,187,0.902
NC_066864.1_29040836_29040749_Cucumis_melo,27.946,74,175,5.506e-05
OffPos_NC_066860.1_30767774_30767614_Cucumis_melo,3.129,127,138,0.986
OffNeg_NC_066863.1_27132621_27132738_Cucumis_melo,6.615,209,217,0.701
OffPos_NC_066862.1_2449312_2450455_Cucumis_melo,4.694,2,16,0.389
OffPos_NC_066862.1_36997322_36997223,0,0,0,1
OffPos_NC_066865.1_2031050_2031239_Cucumis_melo,3.574,249,257,0.565
OffNeg_NC_066862.1_27595570_27595474_Cucumis_melo,8.983,95,157,0.573
NC_066858.1_13972228_13972783_Cucumis_melo,126.790,83,625,0.000e+00
NC_066857.1_2333573_2333728_Cucumis_melo,60.025,70,234,4.107e-11
OffPos_NC_066865.1_290374_289810_Cucumis_melo,5.470,370,381,0.833
OffPos_NC_066867.1_31939637_31939520_Cucumis_melo,7.329,154,180,0.405
OffPos_NC_066860.1_28970275_28970172_Cucumis_melo,3.322,65,73,0.478
OffNeg_NC_066860.1_26554442_26554279_Cucumis_melo,9.635,272,280,0.495
OffNeg_NC_066864.1_707153_707054_Cucumis_melo,9.784,36,89,0.257
NC_066867.1_30666954_30666604_Cucumis_melo,116.351,76,414,0.000e+00
OffPos_NC_066864.1_345391_345476_Cucumis_melo,9.453,7,54,0.601
NC_066857.1_38043589_38043488_Cucumis_melo,30.832,70,216,3.181e-06
OffNeg_NC_066863.1_26573489_26573583_Cucumis_melo,3.599,144,155,0.674
NC_066867.1_30455611_30455135_Cucumis_melo,57.824,81,383,0.000e+00
OffPos_NC_066866.1_3912078_3911925_Cucumis_melo,7.798,144,167,0.006
NC_066857.1_36803632_36803776_Cucumis_melo,68.675,72,221,7.772e-16
OffPos_NC_066862.1_1024680_1024846_Cucumis_melo,5.359,115,132,0.994
NC_066868.1_28173035_28172841_Cucumis_melo,84.854,70,270,0.000e+00
OffPos_NC_066864.1_6392027_6391943_Cucumis_melo,8.489,61,81,0.520
NC_066862.1_3739787_3739568_Cucumis_melo,45.286,67,318,1.914e-06
NC_066861.1_17520906_17520775_Cucumis_melo,16.132,84,200,0.139
OffNeg_NC_066858.1_25795550_25795848_Cucumis_melo,6.211,144,152,0.300
OffNeg_NC_066859.1_30483707_30483600_Cucumis_melo,3.922,48,56,0.577
OffNeg_NC_066862.1_1538036_1537856_Cucumis_melo,3.527,211,219,0.485
OffPos_NC_066857.1_3296212_3296410_Cucumis_melo,16.081,260,304,0.102
NC_066867.1_17867720_17867819_Cucumis_melo,16.962,77,178,0.048
NC_066866.1_2524007_2523730_Cucumis_melo,87.059,74,367,0.000e+00
NC_066867.1_3003983_3004157_Cucumis_melo,75.977,76,252,0.000e+00
OffPos_NC_066860.1_29350410_29350746_Cucumis_melo,7.248,175,183,0.550
NC_066868.1_7448665_7448830_Cucumis_melo,41.312,77,247,1.363e-09
OffNeg_NC_066857.1_22785337_22785513_Cucumis_melo,19.537,291,317,0.029
NC_066868.1_28298260_28298480_Cucumis_melo,120.928,75,293,0.000e+00
OffPos_NC_066861.1_28411871_28411974_Cucumis_melo,6.023,237,248,0.203
OffNeg_NC_066868.1_9736883_9737035_Cucumis_melo,7.653,178,198,0.882
OffNeg_NC_066864.1_31013930_31013846_Cucumis_melo,1.826,163,171,0.930
OffNeg_NC_066860.1_33082293_33082203_Cucumis_melo,6.761,83,169,0.843
NC_066868.1_23384140_23384270_Cucumis_melo,37.400,54,209,5.382e-07
NC_066859.1_28670913_28670825_Cucumis_melo,8.965,95,187,0.787
OffNeg_NC_066865.1_24282146_24281887_Cucumis_melo,2.268,171,182,0.946
OffPos_NC_066857.1_33791747_33791663_Cucumis_melo,9.023,109,147,0.272
OffNeg_NC_066857.1_17567408_17567294_Cucumis_melo,9.171,77,118,0.331
OffPos_NC_066857.1_1746074_1746167_Cucumis_melo,12.544,73,210,0.120
NC_066865.1_1635522_1635420_Cucumis_melo,23.565,76,186,6.913e-06
OffNeg_NC_066867.1_30674598_30674689_Cucumis_melo,3.534,220,234,0.750
OffPos_NC_066859.1_28927288_28927411,0,0,0,1
NC_066859.1_26460431_26460340_Cucumis_melo,8.483,77,160,0.498
NC_066859.1_29811535_29811407_Cucumis_melo,19.814,87,233,0.033
OffPos_NC_066863.1_1832889_1832992_Cucumis_melo,6.190,51,71,0.464
OffPos_NC_066863.1_24955961_24956122_Cucumis_melo,4.065,95,106,0.286
OffPos_NC_066862.1_28631493_28631757_Cucumis_melo,6.027,257,265,0.135
NC_066863.1_25508507_25508630_Cucumis_melo,13.757,68,187,0.297
OffPos_NC_066860.1_921237_921096_Cucumis_melo,3.879,55,69,0.887
NC_066861.1_28695451_28695701_Cucumis_melo,69.354,75,329,0.000e+00
OffNeg_NC_066857.1_37654047_37653915_Cucumis_melo,4.648,117,125,0.170
OffPos_NC_066867.1_1490695_1490546_Cucumis_melo,5.114,47,67,0.150
NC_066859.1_28195561_28196027_Cucumis_melo,159.751,77,571,0.000e+00
OffNeg_NC_066864.1_7869830_7869976_Cucumis_melo,4.786,242,250,0.629
OffNeg_NC_066860.1_10205416_10205509,0,0,0,1
OffPos_NC_066860.1_32393868_32393650_Cucumis_melo,5.110,255,284,0.841
OffNeg_NC_066864.1_31934959_31935040_Cucumis_melo,4.121,139,159,0.336
OffPos_NC_066857.1_1619049_1618949_Cucumis_melo,5.573,144,164,0.921
OffNeg_NC_066865.1_4388951_4389055,0,0,0,1
NC_066867.1_31690411_31690521_Cucumis_melo,33.086,76,189,5.150e-10
NC_066857.1_36746345_36746458_Cucumis_melo,37.249,61,192,2.222e-12
NC_066865.1_2000346_2000223_Cucumis_melo,53.523,76,207,2.220e-16
OffNeg_NC_066861.1_2194351_2194072_Cucumis_melo,6.788,91,108,0.668
OffNeg_NC_066865.1_25214897_25214454_Cucumis_melo,6.465,356,364,0.154
OffPos_NC_066862.1_2248193_2248088_Cucumis_melo,3.501,97,105,0.471
NC_066858.1_21648108_21648370_Cucumis_melo,79.993,78,341,0.000e+00
NC_066862.1_16685991_16686182_Cucumis_melo,6.633,196,213,0.629
OffNeg_NC_066865.1_7300711_7300846_Cucumis_melo,3.087,176,184,0.706
OffNeg_NC_066857.1_2280365_2280469_Cucumis_melo,2.713,143,154,0.936
OffPos_NC_066859.1_26336941_26336534_Cucumis_melo,5.123,86,97,0.182
OffNeg_NC_066867.1_26825321_26825583_Cucumis_melo,2.328,361,369,0.999
OffPos_NC_066860.1_29869304_29869392_Cucumis_melo,3.767,55,63,0.385
OffNeg_NC_066863.1_27491055_27491184_Cucumis_melo,4.046,235,246,0.875
OffNeg_NC_066865.1_4971666_4971773_Cucumis_melo,6.020,44,106,0.974
NC_066864.1_8543836_8543932_Cucumis_melo,35.712,77,178,5.302e-10
NC_066866.1_23327376_23327494_Cucumis_melo,26.746,69,203,3.282e-05
NC_066867.1_32362756_32362433_Cucumis_melo,61.475,72,395,1.094e-10
OffNeg_NC_066863.1_13247674_13247792_Cucumis_melo,6.516,33,53,0.705
OffNeg_NC_066862.1_5972430_5972519_Cucumis_melo,2.847,135,158,0.610
NC_066861.1_2113227_2112836_Cucumis_melo,175.220,77,439,0.000e+00
NC_066865.1_21911443_21911300_Cucumis_melo,55.763,67,219,4.325e-12
OffNeg_NC_066857.1_34442833_34442593_Cucumis_melo,6.402,326,343,0.451
OffNeg_NC_066857.1_1058868_1058588_Cucumis_melo,4.235,221,229,0.865
OffNeg_NC_066865.1_15899685_15899866_Cucumis_melo,13.498,148,189,0.145
OffNeg_NC_066858.1_13587818_13587713,0,0,0,1
NC_066858.1_24347644_24348145_Cucumis_melo,115.753,200,580,0.000e+00
OffPos_NC_066863.1_25771457_25770545_Cucumis_melo,4.668,933,947,0.700
OffPos_NC_066862.1_9640695_9640814_Cucumis_melo,13.954,82,168,0.047
OffPos_NC_066857.1_3102072_3101911_Cucumis_melo,6.346,85,108,0.777
OffPos_NC_066863.1_27516907_27517255_Cucumis_melo,9.673,342,368,0.635
NC_066862.1_4507119_4506202_Cucumis_melo,12.215,73,240,0.250
OffPos_NC_066860.1_20864112_20864238_Cucumis_melo,5.571,223,234,0.946
OffNeg_NC_066859.1_2431320_2431230_Cucumis_melo,6.745,145,159,0.631
OffPos_NC_066863.1_2307354_2307168,0,0,0,1
NC_066859.1_26757278_26756894_Cucumis_melo,52.928,70,423,3.759e-06
OffPos_NC_066863.1_28025314_28025151_Cucumis_melo,13.950,38,67,0.002
OffPos_NC_066860.1_21129970_21130141_Cucumis_melo,16.239,182,262,0.051
OffPos_NC_066867.1_4068180_4068366_Cucumis_melo,8.142,280,297,0.523
NC_066861.1_24904879_24904694_Cucumis_melo,72.635,74,265,0.000e+00
OffNeg_NC_066863.1_16719158_16719065_Cucumis_melo,8.068,100,150,0.244
OffNeg_NC_066864.1_2099608_2099880_Cucumis_melo,3.627,129,140,0.404
NC_066857.1_32712614_32712476_Cucumis_melo,61.731,76,219,2.132e-14
OffNeg_NC_066868.1_24139442_24139589_Cucumis_melo,5.323,60,68,0.145
OffNeg_NC_066861.1_3931843_3931703_Cucumis_melo,17.359,79,153,0.141
OffPos_NC_066867.1_21036410_21036558_Cucumis_melo,6.503,39,65,0.526
OffNeg_NC_066860.1_32257915_32257802_Cucumis_melo,4.993,97,126,0.957
OffPos_NC_066861.1_1237161_1237400_Cucumis_melo,5.947,218,244,0.580
OffNeg_NC_066863.1_28147043_28147914_Cucumis_melo,11.397,898,972,0.654
NC_066857.1_962533_962323_Cucumis_melo,11.178,104,157,0.294
OffNeg_NC_066858.1_23981922_23981833_Cucumis_melo,4.157,208,222,1.000
OffPos_NC_066862.1_11180251_11180167_Cucumis_melo,9.100,111,146,0.269
NC_066857.1_6898528_6898420_Cucumis_melo,53.386,75,185,3.331e-16
OffPos_NC_066863.1_29112545_29112104_Cucumis_melo,4.335,5,16,0.587
NC_066867.1_29141542_29141725_Cucumis_melo,80.299,77,262,0.000e+00
NC_066860.1_14823941_14823796_Cucumis_melo,8.946,128,187,0.954
OffNeg_NC_066860.1_21646642_21646557_Cucumis_melo,17.769,57,158,0.135
OffPos_NC_066858.1_23554077_23554203_Cucumis_melo,10.424,79,276,0.294
OffPos_NC_066863.1_28994183_28993658_Cucumis_melo,4.188,397,411,0.852
OffNeg_NC_066859.1_25155847_25156076,0,0,0,1
OffNeg_NC_066860.1_32300085_32299998_Cucumis_melo,8.117,91,132,0.966
NC_066861.1_21008131_21007986_Cucumis_melo,32.934,49,207,6.846e-06
NC_066868.1_18200909_18200996_Cucumis_melo,13.802,156,185,0.188
OffPos_NC_066868.1_22590695_22590530,0,0,0,1
NC_066864.1_8539586_8539684_Cucumis_melo,44.068,55,177,1.064e-09
NC_066857.1_1997165_1997066_Cucumis_melo,35.708,69,191,3.035e-07
OffPos_NC_066864.1_2067439_2066824_Cucumis_melo,5.262,585,602,0.211
NC_066868.1_13251750_13251989_Cucumis_melo,30.440,59,313,4.315e-08
NC_066866.1_3411499_3411597_Cucumis_melo,31.773,77,178,1.141e-06
OffPos_NC_066862.1_24372903_24373520_Cucumis_melo,5.649,640,651,0.622
NC_066866.1_809483_809392_Cucumis_melo,33.751,71,169,3.411e-07
OffNeg_NC_066860.1_28744174_28744265_Cucumis_melo,4.009,161,172,0.702
NC_066861.1_4030658_4030794_Cucumis_melo,18.824,145,213,6.168e-07
OffPos_NC_066860.1_3295847_3296114_Cucumis_melo,8.224,120,167,0.042
NC_066866.1_8555177_8554961_Cucumis_melo,77.481,76,294,0.000e+00
NC_066859.1_30860202_30860338_Cucumis_melo,45.268,74,211,5.704e-11
OffNeg_NC_066859.1_21526656_21526740_Cucumis_melo,4.014,170,184,0.998
OffPos_NC_066863.1_2981193_2981300_Cucumis_melo,13.566,139,213,0.161
OffNeg_NC_066864.1_4891383_4891465_Cucumis_melo,5.372,166,174,0.166
OffNeg_NC_066862.1_15969590_15969453_Cucumis_melo,3.596,241,264,0.973
OffPos_NC_066866.1_26564008_26564116_Cucumis_melo,3.872,25,45,0.225
OffPos_NC_066863.1_24972693_24972907_Cucumis_melo,15.755,1,240,0.067
OffNeg_NC_066857.1_766827_766551_Cucumis_melo,4.118,268,282,0.994
NC_066864.1_26691391_26691615_Cucumis_melo,123.724,60,302,0.000e+00
OffNeg_NC_066866.1_5119609_5119441_Cucumis_melo,16.175,174,236,0.532
NC_066865.1_4863069_4862945_Cucumis_melo,54.409,76,204,0.000e+00
NC_066859.1_27865799_27865707_Cucumis_melo,31.493,63,161,5.389e-12
OffPos_NC_066864.1_27299106_27299192_Cucumis_melo,3.475,48,56,1.000
NC_066867.1_29721658_29721514_Cucumis_melo,72.779,76,228,0.000e+00
OffPos_NC_066858.1_3170850_3171101_Cucumis_melo,8.025,159,191,0.345
NC_066859.1_30853640_30853819_Cucumis_melo,74.144,77,256,0.000e+00
NC_066865.1_21533667_21533579_Cucumis_melo,33.643,76,168,3.450e-05
OffNeg_NC_066868.1_25123972_25124131_Cucumis_melo,9.040,76,84,0.412
OffPos_NC_066860.1_9497183_9497050_Cucumis_melo,12.687,2,79,0.062
NC_066858.1_19080092_19080775_Cucumis_melo,82.075,67,750,0.000e+00
OffPos_NC_066860.1_28947322_28947223_Cucumis_melo,6.071,116,136,0.861
NC_066864.1_19132427_19132340_Cucumis_melo,19.293,73,168,0.001
OffPos_NC_066867.1_21074968_21075102_Cucumis_melo,3.139,114,125,0.556
OffNeg_NC_066863.1_21091464_21091623_Cucumis_melo,7.448,164,199,0.832
NC_066863.1_25365681_25366104_Cucumis_melo,229.659,77,502,0.000e+00
OffNeg_NC_066863.1_25203537_25203421_Cucumis_melo,3.870,56,64,0.741
NC_066862.1_985752_985528_Cucumis_melo,93.738,13,300,0.000e+00
OffNeg_NC_066866.1_5135733_5135907_Cucumis_melo,4.447,291,302,0.857
OffNeg_NC_066862.1_7950696_7950791_Cucumis_melo,5.501,191,205,0.956
OffPos_NC_066864.1_6200241_6200345,0,0,0,1
NC_066865.1_21978832_21979380_Cucumis_melo,135.476,77,625,0.000e+00
NC_066859.1_12981162_12981415_Cucumis_melo,51.820,75,185,3.331e-16
OffPos_NC_066858.1_1008452_1008574_Cucumis_melo,8.052,212,241,0.420
OffPos_NC_066863.1_1355177_1355038_Cucumis_melo,8.359,188,208,0.298
OffPos_NC_066857.1_10185436_10185211_Cucumis_melo,6.720,4,39,0.865
NC_066862.1_3576111_3576001_Cucumis_melo,36.724,84,188,1.255e-09
NC_066859.1_28491681_28491770_Cucumis_melo,28.225,83,166,5.321e-07
NC_066862.1_31511230_31511415_Cucumis_melo,5.168,98,121,0.888
NC_066863.1_24071566_24070930_Cucumis_melo,133.611,181,678,0.000e+00
NC_066862.1_7442170_7441819_Cucumis_melo,132.836,51,431,0.000e+00
OffPos_NC_066861.1_1390523_1390622_Cucumis_melo,6.559,17,34,0.926
OffPos_NC_066857.1_37703180_37703363_Cucumis_melo,9.476,2,58,0.307
OffPos_NC_066864.1_4873709_4873883_Cucumis_melo,9.011,222,272,0.180
NC_066868.1_22710524_22709885_Cucumis_melo,150.580,85,729,0.000e+00
OffPos_NC_066857.1_33200420_33200189_Cucumis_melo,5.531,364,375,0.962
OffPos_NC_066863.1_25550672_25550572_Cucumis_melo,14.656,52,144,0.070
NC_066860.1_2464894_2465019_Cucumis_melo,29.880,73,228,2.632e-06
OffPos_NC_066857.1_16321748_16321830_Cucumis_melo,2.659,140,148,0.989
NC_066864.1_33139978_33140355_Cucumis_melo,139.536,77,469,0.000e+00
OffNeg_NC_066859.1_24147605_24147773_Cucumis_melo,6.857,171,194,0.893
OffNeg_NC_066865.1_24281261_24281019_Cucumis_melo,8.034,85,114,4.689e-04
OffPos_NC_066863.1_1784975_1784787_Cucumis_melo,3.546,237,266,0.507
NC_066868.1_14847063_14847223_Cucumis_melo,61.986,77,250,1.012e-11
OffPos_NC_066861.1_26476075_26475913,0,0,0,1
NC_066857.1_23377299_23377569_Cucumis_melo,24.630,98,331,0.013
OffNeg_NC_066862.1_28901195_28901566_Cucumis_melo,9.374,28,99,0.866
OffPos_NC_066868.1_28020047_28019917_Cucumis_melo,5.430,40,60,0.172
OffNeg_NC_066857.1_37368414_37368273_Cucumis_melo,3.146,73,81,0.556
OffNeg_NC_066864.1_3343512_3343278_Cucumis_melo,7.183,197,217,0.935
NC_066867.1_7396869_7396974_Cucumis_melo,33.420,65,178,3.086e-07
OffPos_NC_066864.1_1159920_1159804_Cucumis_melo,4.073,1,12,0.669
OffNeg_NC_066860.1_24550866_24551126,0,0,0,1
NC_066864.1_411189_411035_Cucumis_melo,47.003,74,232,3.717e-10
OffNeg_NC_066857.1_2914258_2914426_Cucumis_melo,2.704,73,81,0.766
NC_066862.1_18778458_18778328_Cucumis_melo,43.954,75,206,6.201e-12
OffNeg_NC_066864.1_850156_849952_Cucumis_melo,8.955,71,100,0.164
OffPos_NC_066860.1_3431512_3431668_Cucumis_melo,1.976,258,266,0.956
OffNeg_NC_066867.1_31255365_31255023_Cucumis_melo,11.391,69,107,0.566
OffPos_NC_066862.1_4913838_4914056_Cucumis_melo,4.839,130,144,0.975
OffNeg_NC_066868.1_23525598_23525512_Cucumis_melo,4.811,113,154,0.535
OffPos_NC_066860.1_32066358_32066129_Cucumis_melo,2.739,129,140,0.968
OffPos_NC_066865.1_18276111_18276491_Cucumis_melo,3.751,146,160,0.698
OffNeg_NC_066862.1_1749399_1749524_Cucumis_melo,3.013,13,21,0.810
OffNeg_NC_066866.1_5551978_5551711_Cucumis_melo,4.043,378,386,0.794
NC_066867.1_27671295_27671390_Cucumis_melo,36.226,77,172,2.658e-12
OffNeg_NC_066858.1_229765_229601_Cucumis_melo,6.595,149,175,0.938
OffNeg_NC_066867.1_20996942_20997052_Cucumis_melo,2.089,243,251,0.806
OffPos_NC_066858.1_1293476_1293371_Cucumis_melo,4.230,198,206,0.569
OffNeg_NC_066862.1_26802250_26802148_Cucumis_melo,9.085,93,182,0.519
OffNeg_NC_066866.1_5480579_5480487_Cucumis_melo,4.956,14,25,0.298
NC_066868.1_13515667_13515771_Cucumis_melo,17.607,65,181,0.002
OffNeg_NC_066862.1_31675097_31674973,0,0,0,1
OffPos_NC_066857.1_3591450_3591565_Cucumis_melo,10.088,99,143,0.185
OffPos_NC_066861.1_29095128_29094990_Cucumis_melo,3.680,100,108,0.797
OffNeg_NC_066859.1_28304321_28304150_Cucumis_melo,7.350,32,46,0.110
NC_066866.1_902095_902473_Cucumis_melo,50.038,155,460,0.000e+00
OffNeg_NC_066863.1_2007864_2007766_Cucumis_melo,10.362,208,249,0.438
NC_066867.1_20758752_20758470_Cucumis_melo,108.261,75,350,0.000e+00
OffPos_NC_066863.1_8332544_8332436,0,0,0,1
NC_066858.1_24230416_24229521_Cucumis_melo,70.817,313,906,7.050e-09
NC_066863.1_2007864_2007766_Cucumis_melo,15.829,40,180,0.078
OffNeg_NC_066865.1_23417898_23417508_Cucumis_melo,4.203,262,279,0.577
OffPos_NC_066867.1_3433515_3433424_Cucumis_melo,7.545,223,237,0.161
