Name,Score,Start,End,Label,Direction
OffNeg_NC_066867.1_31599781_31599634,1.083,none,none,Non-coding,forward
OffNeg_NC_066867.1_31661273_31661463,0.712,none,none,Non-coding,forward
OffNeg_NC_066867.1_31690411_31690521,0.426,none,none,Coding,reverse
OffNeg_NC_066867.1_31939637_31939520,2.394,none,none,Non-coding,forward
OffNeg_NC_066867.1_32234136_32234054,0.294,none,none,Non-coding,forward
OffNeg_NC_066867.1_32247806_32248036,-0.171,none,none,Non-coding,reverse
OffNeg_NC_066867.1_32362756_32362433,1.108,none,none,Coding,reverse
OffNeg_NC_066867.1_32508550_32509236,0.608,none,none,Non-coding,reverse
OffNeg_NC_066867.1_32641477_32641370,-0.236,none,none,Non-coding,forward
OffNeg_NC_066867.1_32706913_32706802,0.542,none,none,Non-coding,forward
OffNeg_NC_066867.1_32861942_32862032,0.457,none,none,Non-coding,reverse
OffNeg_NC_066867.1_33039026_33038924,0.052,none,none,Coding,forward
OffNeg_NC_066867.1_33148381_33148474,0.024,none,none,Non-coding,forward
OffNeg_NC_066867.1_33293098_33293368,0.428,none,none,Non-coding,reverse
OffNeg_NC_066867.1_33393992_33394107,2.611,none,none,Non-coding,forward
OffNeg_NC_066867.1_33604767_33604661,-0.026,none,none,Non-coding,forward
OffNeg_NC_066867.1_3433515_3433424,-0.231,none,none,Non-coding,reverse
OffNeg_NC_066867.1_348241_348476,1.083,none,none,Non-coding,forward
OffNeg_NC_066867.1_350257_350413,2.585,none,none,Non-coding,forward
OffNeg_NC_066867.1_390725_390937,0,none,none,Non-coding,reverse
OffNeg_NC_066867.1_4068180_4068366,-0.073,none,none,Non-coding,forward
OffNeg_NC_066867.1_4571541_4571756,1.42,none,none,Non-coding,reverse
OffNeg_NC_066867.1_505685_505786,0.394,none,none,Non-coding,reverse
OffNeg_NC_066867.1_5686283_5686391,0.091,none,none,Coding,forward
OffNeg_NC_066867.1_5687246_5687376,-0.957,none,none,Non-coding,forward
OffNeg_NC_066867.1_733514_733628,-0.784,none,none,Non-coding,forward
OffNeg_NC_066867.1_7356797_7356948,1.008,none,none,Non-coding,reverse
OffNeg_NC_066867.1_7396869_7396974,-0.764,none,none,Non-coding,forward
OffNeg_NC_066867.1_9322154_9322253,-1.103,none,none,Non-coding,forward
OffNeg_NC_066867.1_9529217_9528818,3.868,none,none,Coding,forward
OffNeg_NC_066867.1_9810673_9810784,0.698,none,none,Non-coding,forward
OffNeg_NC_066867.1_9925407_9925505,0.01,none,none,Coding,forward
OffNeg_NC_066868.1_10564598_10564955,-1.438,none,none,Non-coding,reverse
OffNeg_NC_066868.1_1062872_1062693,1.624,none,none,Coding,forward
OffNeg_NC_066868.1_13251750_13251989,-0.119,none,none,Non-coding,forward
OffNeg_NC_066868.1_13515667_13515771,1.064,none,none,Coding,reverse
OffNeg_NC_066868.1_13569164_13569280,0.168,none,none,Non-coding,forward
OffNeg_NC_066868.1_1418064_1417934,0.806,none,none,Non-coding,reverse
OffNeg_NC_066868.1_14847063_14847223,-0.947,none,none,Non-coding,reverse
OffNeg_NC_066868.1_14870208_14869887,-0.181,none,none,Non-coding,forward
OffNeg_NC_066868.1_15540249_15540166,-1.251,none,none,Non-coding,reverse
OffNeg_NC_066868.1_15811700_15811589,-1.054,none,none,Non-coding,reverse
OffNeg_NC_066868.1_15811877_15811777,-0.716,none,none,Non-coding,reverse
OffNeg_NC_066868.1_17145992_17146088,0,none,none,Non-coding,reverse
OffNeg_NC_066868.1_17713981_17713636,0.585,none,none,Non-coding,reverse
OffNeg_NC_066868.1_18200909_18200996,-0.349,none,none,Non-coding,forward
OffNeg_NC_066868.1_1917994_1918132,1.307,none,none,Non-coding,reverse
OffNeg_NC_066868.1_19242284_19242426,1.192,none,none,Non-coding,reverse
OffNeg_NC_066868.1_20800952_20800827,3.286,none,none,Non-coding,forward
OffNeg_NC_066868.1_21299028_21298905,-0.328,none,none,Non-coding,reverse
OffNeg_NC_066868.1_21379644_21379552,-0.064,none,none,Non-coding,forward
OffNeg_NC_066868.1_21534703_21534502,-1.372,none,none,Non-coding,reverse
OffNeg_NC_066868.1_22590695_22590530,0.653,none,none,Non-coding,forward
OffNeg_NC_066868.1_22674818_22674948,4.35,none,none,Non-coding,forward
OffNeg_NC_066868.1_22710524_22709885,-0.468,none,none,Non-coding,forward
OffNeg_NC_066868.1_22956720_22956558,1.08,none,none,Non-coding,reverse
OffNeg_NC_066868.1_23384140_23384270,1.508,none,none,Non-coding,forward
OffNeg_NC_066868.1_23440928_23441061,1.49,none,none,Non-coding,forward
OffNeg_NC_066868.1_23525598_23525512,0.626,none,none,Non-coding,forward
OffNeg_NC_066868.1_23693351_23693486,4.403,none,none,Non-coding,reverse
OffNeg_NC_066868.1_23846216_23846122,0.294,none,none,Non-coding,forward
OffNeg_NC_066868.1_23951850_23951998,1.281,none,none,Non-coding,forward
OffNeg_NC_066868.1_24139442_24139589,3.82,none,none,Non-coding,reverse
OffNeg_NC_066868.1_24184082_24184722,0.877,none,none,Non-coding,forward
OffNeg_NC_066868.1_24235186_24235319,2.357,none,none,Non-coding,forward
OffNeg_NC_066868.1_24621623_24621489,0.732,none,none,Non-coding,reverse
OffNeg_NC_066868.1_24625310_24625099,-0.008,none,none,Non-coding,forward
OffNeg_NC_066868.1_24659919_24659703,-0.317,none,none,Non-coding,reverse
OffNeg_NC_066868.1_24787820_24787928,0,none,none,Non-coding,reverse
OffNeg_NC_066868.1_25123972_25124131,-0.712,none,none,Non-coding,forward
OffNeg_NC_066868.1_25170433_25171069,0.993,none,none,Non-coding,forward
OffNeg_NC_066868.1_25262600_25262723,2.417,none,none,Non-coding,forward
OffNeg_NC_066868.1_25350416_25350097,-0.143,none,none,Non-coding,reverse
OffNeg_NC_066868.1_25495241_25495453,0.422,none,none,Non-coding,forward
OffNeg_NC_066868.1_25580427_25580636,0.748,none,none,Coding,forward
OffNeg_NC_066868.1_25595296_25595413,0.455,none,none,Coding,reverse
OffNeg_NC_066868.1_25653471_25653597,1.831,none,none,Non-coding,forward
OffNeg_NC_066868.1_25687152_25687005,3.267,none,none,Non-coding,forward
OffNeg_NC_066868.1_25759461_25759624,1.58,none,none,Coding,reverse
OffNeg_NC_066868.1_26028856_26028723,1.857,none,none,Non-coding,forward
OffNeg_NC_066868.1_26196798_26196993,-0.182,none,none,Non-coding,forward
OffNeg_NC_066868.1_27026467_27026314,-0.025,none,none,Non-coding,reverse
OffNeg_NC_066868.1_27576255_27576361,-0.338,none,none,Non-coding,forward
OffNeg_NC_066868.1_27768635_27768788,0,none,none,Non-coding,forward
OffNeg_NC_066868.1_27869577_27869811,0.384,none,none,Non-coding,forward
OffNeg_NC_066868.1_28020047_28019917,-0.306,none,none,Non-coding,forward
OffNeg_NC_066868.1_28123333_28123465,0.745,none,none,Non-coding,reverse
OffNeg_NC_066868.1_28151000_28151215,0.896,none,none,Non-coding,reverse
OffNeg_NC_066868.1_28173035_28172841,3.76,none,none,Non-coding,reverse
OffNeg_NC_066868.1_28271499_28271599,-0.539,none,none,Non-coding,reverse
OffNeg_NC_066868.1_28281842_28281698,-1.218,none,none,Non-coding,reverse
OffNeg_NC_066868.1_28298260_28298480,-0.305,none,none,Non-coding,reverse
OffNeg_NC_066868.1_3059596_3059756,5.548,none,none,Non-coding,forward
OffNeg_NC_066868.1_4222258_4222159,0.601,none,none,Non-coding,reverse
OffNeg_NC_066868.1_5004900_5004819,-0.177,none,none,Non-coding,reverse
OffNeg_NC_066868.1_5667389_5667494,-0.812,none,none,Non-coding,reverse
OffNeg_NC_066868.1_6171204_6171333,0.597,none,none,Non-coding,forward
OffNeg_NC_066868.1_7448665_7448830,-0.385,none,none,Non-coding,reverse
OffNeg_NC_066868.1_8244878_8245019,0.066,none,none,Non-coding,reverse
OffNeg_NC_066868.1_8378451_8378217,-0.528,none,none,Non-coding,reverse
OffNeg_NC_066868.1_9194572_9194143,-0.233,none,none,Non-coding,reverse
OffNeg_NC_066868.1_927224_927114,-0.076,none,none,Non-coding,reverse
OffNeg_NC_066868.1_9736883_9737035,0,none,none,Non-coding,reverse
OffNeg_NW_026123946.1_25488_25198,-0.257,none,none,Non-coding,reverse
OffPos_NC_066857.1_10150200_10150119,0.716,none,none,Non-coding,forward
OffPos_NC_066857.1_10185436_10185211,-0.557,none,none,Non-coding,forward
OffPos_NC_066857.1_1031973_1031838,-3,none,none,Non-coding,forward
OffPos_NC_066857.1_1046858_1046688,1.027,none,none,Non-coding,forward
OffPos_NC_066857.1_1058868_1058588,0.256,none,none,Non-coding,forward
OffPos_NC_066857.1_11401730_11401630,0.816,none,none,Non-coding,forward
OffPos_NC_066857.1_11699537_11699322,1.285,none,none,Non-coding,reverse
OffPos_NC_066857.1_1188562_1189007,-1.011,none,none,Non-coding,reverse
OffPos_NC_066857.1_13060604_13060704,0.189,none,none,Non-coding,forward
OffPos_NC_066857.1_1330646_1330741,0.495,none,none,Non-coding,forward
OffPos_NC_066857.1_1519602_1519505,9.117,none,none,Non-coding,reverse
OffPos_NC_066857.1_15305570_15305110,3.103,none,none,Non-coding,forward
OffPos_NC_066857.1_15413202_15412541,0.82,none,none,Non-coding,reverse
OffPos_NC_066857.1_1619049_1618949,3.366,none,none,Non-coding,reverse
OffPos_NC_066857.1_1624634_1624534,-0.35,none,none,Non-coding,forward
OffPos_NC_066857.1_16321748_16321830,0.212,none,none,Non-coding,forward
OffPos_NC_066857.1_16451381_16451266,0.409,none,none,Coding,forward
OffPos_NC_066857.1_16597880_16597985,0.165,none,none,Non-coding,forward
OffPos_NC_066857.1_16906070_16906463,-0.696,none,none,Non-coding,forward
OffPos_NC_066857.1_17217112_17216979,-0.12,none,none,Non-coding,reverse
OffPos_NC_066857.1_17421844_17421982,2.038,none,none,Non-coding,forward
OffPos_NC_066857.1_17441800_17441614,0.627,none,none,Coding,reverse
OffPos_NC_066857.1_1746074_1746167,0.261,none,none,Non-coding,forward
OffPos_NC_066857.1_17552309_17551650,0.571,none,none,Coding,forward
OffPos_NC_066857.1_17567408_17567294,-0.561,none,none,Non-coding,forward
OffPos_NC_066857.1_1864776_1864649,-0.031,none,none,Non-coding,reverse
OffPos_NC_066857.1_1997165_1997066,-0.163,none,none,Non-coding,reverse
OffPos_NC_066857.1_20708049_20707949,-0.845,none,none,Non-coding,reverse
OffPos_NC_066857.1_2110250_2110078,-1.138,none,none,Non-coding,reverse
OffPos_NC_066857.1_21308024_21307620,-0.344,none,none,Non-coding,reverse
OffPos_NC_066857.1_22785337_22785513,2.643,none,none,Non-coding,reverse
OffPos_NC_066857.1_2280365_2280469,0.434,none,none,Coding,forward
OffPos_NC_066857.1_2333573_2333728,-1,none,none,Non-coding,reverse
OffPos_NC_066857.1_23377299_23377569,-0.818,none,none,Non-coding,reverse
OffPos_NC_066857.1_25204442_25204559,1.108,none,none,Non-coding,reverse
OffPos_NC_066857.1_26252485_26252393,-0.228,none,none,Non-coding,forward
OffPos_NC_066857.1_27026603_27026687,-0.925,none,none,Non-coding,forward
OffPos_NC_066857.1_28952234_28952411,0.683,none,none,Non-coding,reverse
OffPos_NC_066857.1_29128090_29127889,0.294,none,none,Non-coding,forward
OffPos_NC_066857.1_2914258_2914426,1.868,none,none,Non-coding,forward
OffPos_NC_066857.1_30374414_30373299,1.806,none,none,Non-coding,reverse
OffPos_NC_066857.1_30431996_30432272,0.611,none,none,Non-coding,forward
OffPos_NC_066857.1_307584_307766,0.066,none,none,Non-coding,forward
OffPos_NC_066857.1_30803104_30803016,-0.867,none,none,Non-coding,reverse
OffPos_NC_066857.1_3097522_3097423,0.005,none,none,Non-coding,reverse
OffPos_NC_066857.1_3102072_3101911,1.184,none,none,Non-coding,forward
OffPos_NC_066857.1_31435156_31435033,2.22,none,none,Non-coding,forward
OffPos_NC_066857.1_31835027_31834910,0.994,none,none,Non-coding,reverse
OffPos_NC_066857.1_31857979_31858065,0.511,none,none,Coding,reverse
OffPos_NC_066857.1_3186680_3187211,0.163,none,none,Coding,reverse
OffPos_NC_066857.1_32499935_32500387,-0.167,none,none,Non-coding,forward
OffPos_NC_066857.1_32712614_32712476,3.478,none,none,Non-coding,reverse
OffPos_NC_066857.1_32742241_32742364,0.921,none,none,Non-coding,forward
OffPos_NC_066857.1_32873730_32873649,-0.157,none,none,Non-coding,forward
OffPos_NC_066857.1_3296212_3296410,-0.175,none,none,Non-coding,forward
OffPos_NC_066857.1_33200420_33200189,0.52,none,none,Non-coding,forward
OffPos_NC_066857.1_33487543_33487713,0.518,none,none,Coding,forward
OffPos_NC_066857.1_33503834_33503946,0.861,none,none,Non-coding,reverse
OffPos_NC_066857.1_33791747_33791663,0.268,none,none,Non-coding,forward
OffPos_NC_066857.1_34037083_34036989,3.46,none,none,Non-coding,reverse
OffPos_NC_066857.1_34047793_34047686,2.101,none,none,Non-coding,reverse
OffPos_NC_066857.1_34119569_34119680,1.28,none,none,Non-coding,reverse
OffPos_NC_066857.1_34442833_34442593,3.22,none,none,Non-coding,forward
OffPos_NC_066857.1_34759433_34759325,1.116,none,none,Non-coding,forward
OffPos_NC_066857.1_34761952_34761869,-3,none,none,Non-coding,forward
OffPos_NC_066857.1_34787118_34787219,0.422,none,none,Non-coding,reverse
OffPos_NC_066857.1_34975853_34975679,0.168,none,none,Non-coding,forward
OffPos_NC_066857.1_35161021_35160921,-0.702,none,none,Non-coding,reverse
OffPos_NC_066857.1_35275055_35274962,0.381,none,none,Non-coding,reverse
OffPos_NC_066857.1_35486963_35487163,-0.123,none,none,Non-coding,reverse
OffPos_NC_066857.1_35688539_35687997,0.702,none,none,Non-coding,forward
OffPos_NC_066857.1_3591450_3591565,3.152,none,none,Non-coding,reverse
OffPos_NC_066857.1_36624687_36624843,0.471,none,none,Non-coding,forward
OffPos_NC_066857.1_36746345_36746458,0.224,none,none,Non-coding,forward
OffPos_NC_066857.1_36747366_36747559,-0.542,none,none,Non-coding,reverse
OffPos_NC_066857.1_36803632_36803776,3.912,none,none,Non-coding,reverse
OffPos_NC_066857.1_36841918_36842156,0.459,none,none,Non-coding,reverse
OffPos_NC_066857.1_37033500_37033231,0.561,none,none,Coding,forward
OffPos_NC_066857.1_37180275_37180395,0.308,none,none,Coding,forward
OffPos_NC_066857.1_37368414_37368273,1.437,none,none,Non-coding,reverse
OffPos_NC_066857.1_37409909_37409819,0.311,none,none,Non-coding,forward
OffPos_NC_066857.1_37530596_37530510,3.68,none,none,Non-coding,forward
OffPos_NC_066857.1_37600016_37600130,1.31,none,none,Non-coding,reverse
OffPos_NC_066857.1_37600282_37600888,0.084,none,none,Non-coding,reverse
OffPos_NC_066857.1_37654047_37653915,-0.324,none,none,Non-coding,reverse
OffPos_NC_066857.1_37657131_37656339,-0.061,none,none,Non-coding,forward
OffPos_NC_066857.1_37703180_37703363,-1.025,none,none,Non-coding,forward
OffPos_NC_066857.1_37860920_37860721,0.114,none,none,Non-coding,forward
OffPos_NC_066857.1_37895762_37895889,1.492,none,none,Non-coding,forward
OffPos_NC_066857.1_38043589_38043488,0.925,none,none,Non-coding,reverse
OffPos_NC_066857.1_412289_412169,0.948,none,none,Non-coding,reverse
OffPos_NC_066857.1_619755_619659,-0.456,none,none,Non-coding,reverse
OffPos_NC_066857.1_6898528_6898420,0.414,none,none,Non-coding,forward
OffPos_NC_066857.1_705171_705726,-0.333,none,none,Non-coding,reverse
OffPos_NC_066857.1_766827_766551,3.272,none,none,Non-coding,reverse
OffPos_NC_066857.1_7975963_7976105,2.245,none,none,Coding,reverse
OffPos_NC_066857.1_849314_849395,0.713,none,none,Non-coding,reverse
OffPos_NC_066857.1_868000_868081,-0.671,none,none,Non-coding,forward
OffPos_NC_066857.1_9437883_9438093,2.543,none,none,Non-coding,reverse
OffPos_NC_066857.1_962533_962323,2.227,none,none,Non-coding,forward
OffPos_NC_066857.1_9729347_9729433,-0.382,none,none,Non-coding,forward
OffPos_NC_066858.1_10051535_10051285,-1.381,none,none,Non-coding,forward
OffPos_NC_066858.1_1008452_1008574,2.174,none,none,Non-coding,reverse
OffPos_NC_066858.1_105452_105671,-1.02,none,none,Non-coding,reverse
OffPos_NC_066858.1_11527378_11527469,-0.28,none,none,Non-coding,forward
OffPos_NC_066858.1_1163254_1163350,0.034,none,none,Coding,reverse
OffPos_NC_066858.1_11878761_11878572,0.665,none,none,Non-coding,reverse
OffPos_NC_066858.1_11898567_11898672,0.088,none,none,Coding,reverse
OffPos_NC_066858.1_11936281_11936077,0.421,none,none,Non-coding,reverse
OffPos_NC_066858.1_1293476_1293371,1.536,none,none,Non-coding,reverse
OffPos_NC_066858.1_1310652_1310801,-0.208,none,none,Non-coding,forward
OffPos_NC_066858.1_13343740_13343634,0,none,none,Non-coding,reverse
OffPos_NC_066858.1_13585684_13585419,0.162,none,none,Non-coding,forward
OffPos_NC_066858.1_13587818_13587713,1.534,none,none,Non-coding,reverse
OffPos_NC_066858.1_13937133_13936731,0.739,none,none,Non-coding,reverse
OffPos_NC_066858.1_13972228_13972783,-0.832,none,none,Non-coding,reverse
OffPos_NC_066858.1_14491139_14491456,0.555,none,none,Coding,forward
OffPos_NC_066858.1_14814039_14814244,0.988,none,none,Non-coding,forward
OffPos_NC_066858.1_15081683_15081526,-0.338,none,none,Non-coding,forward
OffPos_NC_066858.1_15178087_15177582,0.047,none,none,Non-coding,reverse
OffPos_NC_066858.1_162480_162579,0.515,none,none,Non-coding,reverse
OffPos_NC_066858.1_1665370_1665529,2.824,none,none,Non-coding,reverse
OffPos_NC_066858.1_1691446_1691532,0.294,none,none,Non-coding,reverse
OffPos_NC_066858.1_17114086_17114208,1.621,none,none,Non-coding,forward
OffPos_NC_066858.1_17199970_17199751,-0.199,none,none,Non-coding,forward
OffPos_NC_066858.1_17263152_17263582,0.197,none,none,Coding,forward
OffPos_NC_066858.1_1737426_1737548,0.326,none,none,Non-coding,forward
OffPos_NC_066858.1_1851849_1851965,1.987,none,none,Coding,forward
OffPos_NC_066858.1_19015050_19015185,-0.24,none,none,Non-coding,forward
OffPos_NC_066858.1_19079569_19079990,-0.138,none,none,Non-coding,forward
OffPos_NC_066858.1_19080092_19080775,0.896,none,none,Non-coding,reverse
OffPos_NC_066858.1_19194719_19194471,0.345,none,none,Non-coding,reverse
OffPos_NC_066858.1_1981403_1981261,0.294,none,none,Non-coding,forward
OffPos_NC_066858.1_2020482_2020047,0.675,none,none,Non-coding,forward
OffPos_NC_066858.1_20645233_20644861,-0.848,none,none,Non-coding,forward
OffPos_NC_066858.1_2102885_2102985,0.807,none,none,Non-coding,forward
OffPos_NC_066858.1_2106042_2105351,1.125,none,none,Non-coding,reverse
OffPos_NC_066858.1_21561348_21560601,-0.608,none,none,Non-coding,forward
OffPos_NC_066858.1_21648108_21648370,1.538,none,none,Non-coding,reverse
OffPos_NC_066858.1_22033165_22033313,0.258,none,none,Non-coding,reverse
OffPos_NC_066858.1_22137045_22136947,2.509,none,none,Non-coding,forward
OffPos_NC_066858.1_22345475_22345602,-0.319,none,none,Non-coding,forward
OffPos_NC_066858.1_22575095_22574973,1.44,none,none,Non-coding,forward
OffPos_NC_066858.1_229765_229601,1.769,none,none,Coding,forward
OffPos_NC_066858.1_23549004_23548266,0.994,none,none,Non-coding,reverse
OffPos_NC_066858.1_23554077_23554203,0.372,none,none,Non-coding,forward
OffPos_NC_066858.1_23668236_23668048,1.656,none,none,Non-coding,reverse
OffPos_NC_066858.1_23876831_23876324,-0.189,none,none,Non-coding,forward
OffPos_NC_066858.1_23981922_23981833,-0.481,none,none,Non-coding,forward
OffPos_NC_066858.1_24230416_24229521,1.436,none,none,Non-coding,reverse
OffPos_NC_066858.1_24236266_24236133,-0.132,none,none,Non-coding,reverse
OffPos_NC_066858.1_24347644_24348145,-0.016,none,none,Non-coding,reverse
OffPos_NC_066858.1_24403490_24403826,1.801,none,none,Non-coding,reverse
OffPos_NC_066858.1_2452785_2452890,3.322,none,none,Non-coding,forward
OffPos_NC_066858.1_24920998_24920916,0.277,none,none,Non-coding,forward
OffPos_NC_066858.1_25130003_25130146,0.247,none,none,Non-coding,forward
OffPos_NC_066858.1_25393273_25393090,0.289,none,none,Non-coding,reverse
OffPos_NC_066858.1_25487001_25486815,0.209,none,none,Non-coding,reverse
OffPos_NC_066858.1_25601641_25601269,-0.313,none,none,Non-coding,reverse
OffPos_NC_066858.1_25614664_25614799,0.253,none,none,Non-coding,reverse
OffPos_NC_066858.1_25629437_25629122,0.305,none,none,Non-coding,reverse
OffPos_NC_066858.1_25691650_25691542,1.288,none,none,Non-coding,forward
OffPos_NC_066858.1_25738125_25738043,-0.042,none,none,Non-coding,forward
OffPos_NC_066858.1_25754406_25754198,0.569,none,none,Non-coding,forward
OffPos_NC_066858.1_25795550_25795848,0.387,none,none,Non-coding,reverse
OffPos_NC_066858.1_26003271_26003435,2.163,none,none,Coding,forward
OffPos_NC_066858.1_26160882_26161068,-0.151,none,none,Non-coding,forward
OffPos_NC_066858.1_2842933_2842740,3.716,none,none,Non-coding,reverse
OffPos_NC_066858.1_3170850_3171101,-1.383,none,none,Non-coding,reverse
OffPos_NC_066858.1_3209327_3209515,1.545,none,none,Non-coding,reverse
OffPos_NC_066858.1_4292571_4292454,0.339,none,none,Non-coding,forward
OffPos_NC_066858.1_5221045_5221127,0.132,none,none,Coding,reverse
OffPos_NC_066858.1_6623767_6623674,1.62,none,none,Non-coding,reverse
OffPos_NC_066858.1_7021138_7020761,-0.805,none,none,Non-coding,reverse
OffPos_NC_066858.1_7825044_7825159,1.095,none,none,Non-coding,reverse
OffPos_NC_066858.1_7919889_7919998,-0.354,none,none,Non-coding,reverse
OffPos_NC_066858.1_834512_835181,0.386,none,none,Non-coding,reverse
OffPos_NC_066858.1_885561_884694,0.217,none,none,Non-coding,forward
OffPos_NC_066858.1_931188_931330,-0.091,none,none,Non-coding,forward
OffPos_NC_066858.1_9837735_9837954,-0.618,none,none,Non-coding,reverse
OffPos_NC_066859.1_12981162_12981415,0.536,none,none,Non-coding,reverse
OffPos_NC_066859.1_1339814_1339685,0.119,none,none,Non-coding,forward
OffPos_NC_066859.1_14801442_14801903,-0.117,none,none,Non-coding,reverse
OffPos_NC_066859.1_17689926_17690011,1.589,none,none,Non-coding,reverse
OffPos_NC_066859.1_17747060_17747353,-0.697,none,none,Non-coding,reverse
OffPos_NC_066859.1_1907693_1907849,-0.146,none,none,Non-coding,reverse
OffPos_NC_066859.1_1921438_1921861,0.312,none,none,Non-coding,reverse
OffPos_NC_066859.1_1973489_1973365,0.595,none,none,Non-coding,forward
OffPos_NC_066859.1_20444867_20444705,-0.368,none,none,Non-coding,forward
OffPos_NC_066859.1_21526656_21526740,0.164,none,none,Non-coding,forward
OffPos_NC_066859.1_21876360_21876570,0.674,none,none,Coding,reverse
OffPos_NC_066859.1_22630173_22630258,-3,none,none,Non-coding,forward
OffPos_NC_066859.1_23623046_23623164,2.931,none,none,Non-coding,forward
OffPos_NC_066859.1_23863069_23862414,2.817,none,none,Non-coding,reverse
OffPos_NC_066859.1_24147605_24147773,-1.533,none,none,Non-coding,forward
OffPos_NC_066859.1_2431320_2431230,0.364,none,none,Non-coding,reverse
OffPos_NC_066859.1_24995669_24995397,0.824,none,none,Coding,forward
OffPos_NC_066859.1_25155847_25156076,-0.143,none,none,Non-coding,forward
OffPos_NC_066859.1_25215761_25215655,1.242,none,none,Coding,reverse
OffPos_NC_066859.1_25225644_25225857,-1.002,none,none,Non-coding,forward
OffPos_NC_066859.1_25245297_25245387,1.198,none,none,Coding,reverse
OffPos_NC_066859.1_25295289_25295520,1.024,none,none,Non-coding,reverse
OffPos_NC_066859.1_25322141_25322034,-0.159,none,none,Non-coding,reverse
OffPos_NC_066859.1_25392891_25392621,0.286,none,none,Coding,reverse
OffPos_NC_066859.1_25675436_25675617,2.681,none,none,Non-coding,forward
OffPos_NC_066859.1_25726130_25726332,0.494,none,none,Non-coding,forward
OffPos_NC_066859.1_26336941_26336534,0.174,none,none,Coding,forward
OffPos_NC_066859.1_26460431_26460340,0.362,none,none,Coding,reverse
OffPos_NC_066859.1_26713402_26714068,3.586,none,none,Non-coding,reverse
OffPos_NC_066859.1_26757278_26756894,2.356,none,none,Non-coding,forward
OffPos_NC_066859.1_26984136_26984019,-0.462,none,none,Non-coding,forward
OffPos_NC_066859.1_27295447_27295589,0.821,none,none,Non-coding,forward
OffPos_NC_066859.1_27801107_27801213,0.553,none,none,Coding,reverse
OffPos_NC_066859.1_27865799_27865707,-0.576,none,none,Non-coding,forward
OffPos_NC_066859.1_28150038_28150236,-0.058,none,none,Non-coding,forward
OffPos_NC_066859.1_28195561_28196027,0.003,none,none,Coding,reverse
OffPos_NC_066859.1_28304321_28304150,0.41,none,none,Non-coding,reverse
OffPos_NC_066859.1_28491681_28491770,1.52,none,none,Non-coding,forward
OffPos_NC_066859.1_28670913_28670825,0.785,none,none,Non-coding,forward
OffPos_NC_066859.1_28909699_28910094,0.953,none,none,Non-coding,reverse
OffPos_NC_066859.1_28927288_28927411,0.087,none,none,Non-coding,forward
OffPos_NC_066859.1_29091823_29091712,0.391,none,none,Non-coding,reverse
OffPos_NC_066859.1_29195777_29195563,0.606,none,none,Non-coding,forward
OffPos_NC_066859.1_29292708_29293462,-0.565,none,none,Non-coding,reverse
OffPos_NC_066859.1_29680204_29679906,0.412,none,none,Non-coding,reverse
OffPos_NC_066859.1_29755824_29756328,4.65,none,none,Non-coding,reverse
OffPos_NC_066859.1_29811535_29811407,0.465,none,none,Coding,reverse
OffPos_NC_066859.1_30199164_30199068,3.148,none,none,Non-coding,forward
OffPos_NC_066859.1_30304556_30304643,3.601,none,none,Non-coding,forward
OffPos_NC_066859.1_30321755_30322142,0.55,none,none,Non-coding,forward
OffPos_NC_066859.1_30483707_30483600,5.058,none,none,Non-coding,forward
OffPos_NC_066859.1_30732911_30733018,0.533,none,none,Coding,reverse
OffPos_NC_066859.1_30739541_30739381,1.35,none,none,Coding,forward
OffPos_NC_066859.1_30853640_30853819,0.968,none,none,Non-coding,reverse
OffPos_NC_066859.1_30860202_30860338,-1.401,none,none,Non-coding,reverse
OffPos_NC_066859.1_461030_461180,0.552,none,none,Coding,reverse
OffPos_NC_066859.1_6141893_6141987,-0.697,none,none,Non-coding,reverse
OffPos_NC_066859.1_8294785_8294568,-0.165,none,none,Non-coding,forward
OffPos_NC_066859.1_8940244_8940131,1.286,none,none,Non-coding,reverse
OffPos_NC_066859.1_9857881_9858064,-0.319,none,none,Non-coding,forward
OffPos_NC_066860.1_10205416_10205509,-0.597,none,none,Non-coding,forward
OffPos_NC_066860.1_1131575_1131461,-0.023,none,none,Non-coding,reverse
OffPos_NC_066860.1_1246316_1246451,0.59,none,none,Non-coding,forward
OffPos_NC_066860.1_14576321_14576439,0.117,none,none,Non-coding,forward
OffPos_NC_066860.1_14610627_14610414,0.905,none,none,Non-coding,forward
OffPos_NC_066860.1_14823941_14823796,-0.388,none,none,Non-coding,reverse
OffPos_NC_066860.1_14853282_14853601,-0.402,none,none,Non-coding,reverse
OffPos_NC_066860.1_15119532_15119653,0.307,none,none,Non-coding,forward
OffPos_NC_066860.1_1549281_1549369,1.012,none,none,Non-coding,forward
OffPos_NC_066860.1_16164179_16164097,0.989,none,none,Coding,reverse
OffPos_NC_066860.1_16300990_16301139,0,none,none,Non-coding,forward
OffPos_NC_066860.1_16446906_16446815,0.145,none,none,Coding,forward
OffPos_NC_066860.1_16745875_16745329,1.38,none,none,Non-coding,forward
OffPos_NC_066860.1_16754586_16755023,2.151,none,none,Non-coding,reverse
OffPos_NC_066860.1_16849246_16849549,0.063,none,none,Coding,reverse
OffPos_NC_066860.1_1866698_1866869,1.677,none,none,Non-coding,reverse
OffPos_NC_066860.1_20468752_20468844,-0.055,none,none,Non-coding,reverse
