Name,Score,Start,End,Label,Direction
OffPos_NC_054858.1_1167952_1167834,-0.392,none,none,Non-coding,reverse
OffPos_NC_054858.1_1181192_1181543,-1.546,none,none,Non-coding,forward
OffPos_NC_054858.1_122584_123103,-1.209,none,none,Non-coding,forward
OffPos_NC_054858.1_1227430_1227172,-1.383,none,none,Non-coding,reverse
OffPos_NC_054858.1_124772_124433,-1.209,none,none,Non-coding,reverse
OffPos_NC_054858.1_1267151_1267399,-1.406,none,none,Non-coding,forward
OffPos_NC_054858.1_1339498_1339388,-0.331,none,none,Non-coding,reverse
OffPos_NC_054858.1_1370981_1371621,-1.263,none,none,Non-coding,reverse
OffPos_NC_054858.1_1386577_1386130,-1.17,none,none,Non-coding,reverse
OffPos_NC_054858.1_1392017_1392961,0.015,none,none,Coding,reverse
OffPos_NC_054858.1_1471038_1470843,-1.691,none,none,Non-coding,reverse
OffPos_NC_054858.1_1490723_1490910,-1.585,none,none,Non-coding,reverse
OffPos_NC_054858.1_1533667_1533967,-0.682,none,none,Non-coding,reverse
OffPos_NC_054858.1_1544587_1544463,-0.54,none,none,Non-coding,reverse
OffPos_NC_054858.1_159152_160112,-1.007,none,none,Non-coding,reverse
OffPos_NC_054858.1_1603971_1604057,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_164669_164411,-0.972,none,none,Non-coding,reverse
OffPos_NC_054858.1_1658556_1658968,-1.412,none,none,Non-coding,reverse
OffPos_NC_054858.1_1705682_1705496,-1.422,none,none,Non-coding,forward
OffPos_NC_054858.1_170633_169674,-1.063,none,none,Non-coding,forward
OffPos_NC_054858.1_1743787_1743663,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_1877702_1877838,-1.159,none,none,Non-coding,reverse
OffPos_NC_054858.1_1879299_1879502,-1.783,none,none,Non-coding,reverse
OffPos_NC_054858.1_1917335_1917711,-1.013,none,none,Non-coding,reverse
OffPos_NC_054858.1_204019_204247,-1.151,none,none,Non-coding,forward
OffPos_NC_054858.1_2041041_2041273,0.278,none,none,Coding,reverse
OffPos_NC_054858.1_2042537_2041886,0.004,none,none,Coding,forward
OffPos_NC_054858.1_2060888_2060705,-0.967,none,none,Non-coding,forward
OffPos_NC_054858.1_206192_206338,-0.974,none,none,Non-coding,forward
OffPos_NC_054858.1_2097259_2097883,-0.49,none,none,Non-coding,reverse
OffPos_NC_054858.1_2153160_2152479,-0.894,none,none,Non-coding,forward
OffPos_NC_054858.1_2189610_2189450,-1.464,none,none,Non-coding,reverse
OffPos_NC_054858.1_2220758_2220664,1.147,none,none,Coding,reverse
OffPos_NC_054858.1_225144_225715,-0.36,none,none,Non-coding,forward
OffPos_NC_054858.1_2262636_2262788,-0.734,none,none,Non-coding,forward
OffPos_NC_054858.1_2269020_2269281,-0.734,none,none,Non-coding,forward
OffPos_NC_054858.1_2285830_2285912,-0.297,none,none,Non-coding,forward
OffPos_NC_054858.1_2311433_2312009,-1.206,none,none,Non-coding,reverse
OffPos_NC_054858.1_2322422_2323285,-0.093,none,none,Non-coding,forward
OffPos_NC_054858.1_2345487_2344793,-0.386,none,none,Non-coding,forward
OffPos_NC_054858.1_237921_236871,-0.36,none,none,Non-coding,reverse
OffPos_NC_054858.1_239421_239868,-1.014,none,none,Non-coding,reverse
OffPos_NC_054858.1_244390_244231,-1.39,none,none,Non-coding,forward
OffPos_NC_054858.1_2555461_2555182,-0.874,none,none,Non-coding,forward
OffPos_NC_054858.1_2614635_2614093,-1.117,none,none,Non-coding,reverse
OffPos_NC_054858.1_2640650_2640537,-0.386,none,none,Non-coding,reverse
OffPos_NC_054858.1_2651997_2652431,-0.888,none,none,Non-coding,reverse
OffPos_NC_054858.1_2655788_2656055,-0.483,none,none,Non-coding,reverse
OffPos_NC_054858.1_267694_267497,-0.053,none,none,Non-coding,forward
OffPos_NC_054858.1_2693341_2693232,0,none,none,Non-coding,forward
OffPos_NC_054858.1_2693617_2693532,-0.718,none,none,Non-coding,forward
OffPos_NC_054858.1_2707896_2708340,-1.204,none,none,Non-coding,forward
OffPos_NC_054858.1_2720039_2720168,-1.023,none,none,Non-coding,reverse
OffPos_NC_054858.1_2740596_2740778,-1.018,none,none,Non-coding,forward
OffPos_NC_054858.1_2772553_2772351,0.272,none,none,Non-coding,reverse
OffPos_NC_054858.1_2794895_2794484,-1.139,none,none,Non-coding,forward
OffPos_NC_054858.1_2805478_2805285,-0.292,none,none,Non-coding,reverse
OffPos_NC_054858.1_284315_285029,-0.792,none,none,Non-coding,reverse
OffPos_NC_054858.1_285728_285940,-1.395,none,none,Non-coding,forward
OffPos_NC_054858.1_2864921_2865102,-1.179,none,none,Non-coding,forward
OffPos_NC_054858.1_2890103_2891256,-0.271,none,none,Non-coding,reverse
OffPos_NC_054858.1_2891908_2892001,-0.699,none,none,Non-coding,forward
OffPos_NC_054858.1_2971921_2972179,-0.905,none,none,Non-coding,forward
OffPos_NC_054858.1_2976398_2976306,0,none,none,Non-coding,forward
OffPos_NC_054858.1_305736_305911,-0.604,none,none,Non-coding,reverse
OffPos_NC_054858.1_3062855_3062390,-0.685,none,none,Non-coding,forward
OffPos_NC_054858.1_3113494_3113773,-1.75,none,none,Non-coding,forward
OffPos_NC_054858.1_3114180_3114033,-0.733,none,none,Non-coding,forward
OffPos_NC_054858.1_312565_312079,-0.41,none,none,Non-coding,reverse
OffPos_NC_054858.1_3177132_3176569,-0.631,none,none,Non-coding,reverse
OffPos_NC_054858.1_3185961_3186854,-0.488,none,none,Non-coding,reverse
OffPos_NC_054858.1_3222481_3222571,-0.659,none,none,Non-coding,reverse
OffPos_NC_054858.1_3285837_3285951,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_3338274_3338579,-1.272,none,none,Non-coding,forward
OffPos_NC_054858.1_3344057_3343296,-1.117,none,none,Non-coding,forward
OffPos_NC_054858.1_3344431_3344133,-0.273,none,none,Non-coding,reverse
OffPos_NC_054858.1_3374877_3374227,-1.124,none,none,Non-coding,forward
OffPos_NC_054858.1_3383319_3383122,-1.546,none,none,Non-coding,forward
OffPos_NC_054858.1_3390308_3390178,0.294,none,none,Non-coding,forward
OffPos_NC_054858.1_34128_33648,-1.003,none,none,Non-coding,forward
OffPos_NC_054858.1_3428018_3428720,-0.68,none,none,Non-coding,reverse
OffPos_NC_054858.1_3429858_3429511,-1.206,none,none,Non-coding,reverse
OffPos_NC_054858.1_3492198_3492552,-0.998,none,none,Non-coding,reverse
OffPos_NC_054858.1_3506722_3506921,-0.322,none,none,Non-coding,reverse
OffPos_NC_054858.1_3540237_3540132,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_3594593_3594459,-0.513,none,none,Non-coding,forward
OffPos_NC_054858.1_3606113_3606360,-1.242,none,none,Non-coding,reverse
OffPos_NC_054858.1_3612256_3612380,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_3691888_3692402,-0.756,none,none,Non-coding,reverse
OffPos_NC_054858.1_3760685_3760434,-1.319,none,none,Non-coding,reverse
OffPos_NC_054858.1_3793838_3793934,-0.31,none,none,Non-coding,reverse
OffPos_NC_054858.1_3803533_3803929,-1.123,none,none,Non-coding,reverse
OffPos_NC_054858.1_3889953_3890889,-1.047,none,none,Non-coding,forward
OffPos_NC_054858.1_3918139_3917093,-0.844,none,none,Non-coding,forward
OffPos_NC_054858.1_3927279_3926247,-1.039,none,none,Non-coding,reverse
OffPos_NC_054858.1_3935843_3935433,-1.824,none,none,Non-coding,reverse
OffPos_NC_054858.1_3972010_3971204,-0.771,none,none,Non-coding,forward
OffPos_NC_054858.1_4000909_4001034,0.276,none,none,Non-coding,reverse
OffPos_NC_054858.1_4004399_4004256,-0.89,none,none,Non-coding,forward
OffPos_NC_054858.1_4069270_4069567,-1.142,none,none,Non-coding,forward
OffPos_NC_054858.1_4070148_4070058,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_4072886_4072105,-1.246,none,none,Non-coding,forward
OffPos_NC_054858.1_4087469_4087692,-1.684,none,none,Non-coding,reverse
OffPos_NC_054858.1_4091818_4091986,-0.175,none,none,Non-coding,reverse
OffPos_NC_054858.1_4097506_4097282,-0.245,none,none,Non-coding,reverse
OffPos_NC_054858.1_4097678_4097565,-1.12,none,none,Non-coding,reverse
OffPos_NC_054858.1_41138_39987,-1.129,none,none,Non-coding,reverse
OffPos_NC_054858.1_4169739_4169421,-1.781,none,none,Non-coding,reverse
OffPos_NC_054858.1_4211186_4211400,-0.969,none,none,Non-coding,reverse
OffPos_NC_054858.1_4211463_4211687,-1.323,none,none,Non-coding,reverse
OffPos_NC_054858.1_4282106_4281908,-0.564,none,none,Non-coding,reverse
OffPos_NC_054858.1_4357612_4357822,-0.554,none,none,Non-coding,forward
OffPos_NC_054858.1_4365630_4365257,-1.257,none,none,Non-coding,forward
OffPos_NC_054858.1_4435939_4436502,-1.227,none,none,Non-coding,forward
OffPos_NC_054858.1_4589536_4590445,-0.625,none,none,Non-coding,forward
OffPos_NC_054858.1_4596358_4596272,1.532,none,none,Non-coding,reverse
OffPos_NC_054858.1_4636582_4636356,-1.779,none,none,Non-coding,forward
OffPos_NC_054858.1_4668328_4668538,0.304,none,none,Coding,reverse
OffPos_NC_054858.1_467064_467798,-0.632,none,none,Non-coding,reverse
OffPos_NC_054858.1_4686040_4685173,-0.9,none,none,Non-coding,forward
OffPos_NC_054858.1_4686721_4686290,-0.503,none,none,Non-coding,forward
OffPos_NC_054858.1_4766976_4766785,-0.516,none,none,Non-coding,forward
OffPos_NC_054858.1_4777919_4778476,-0.281,none,none,Non-coding,forward
OffPos_NC_054858.1_4780044_4779761,-1.392,none,none,Non-coding,forward
OffPos_NC_054858.1_4783151_4782905,-0.963,none,none,Non-coding,forward
OffPos_NC_054858.1_4788630_4788714,-0.473,none,none,Non-coding,reverse
OffPos_NC_054858.1_48650_48864,-1.02,none,none,Non-coding,reverse
OffPos_NC_054858.1_4902421_4902868,-1.766,none,none,Non-coding,forward
OffPos_NC_054858.1_4929563_4929681,-1.036,none,none,Non-coding,forward
OffPos_NC_054858.1_4938024_4937604,-1.381,none,none,Non-coding,reverse
OffPos_NC_054858.1_4949347_4949082,-0.197,none,none,Non-coding,reverse
OffPos_NC_054858.1_5029475_5030653,-0.17,none,none,Non-coding,reverse
OffPos_NC_054858.1_5031670_5031953,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_5063945_5063147,-0.138,none,none,Non-coding,forward
OffPos_NC_054858.1_5098553_5098304,-0.282,none,none,Non-coding,reverse
OffPos_NC_054858.1_5181591_5182060,-0.499,none,none,Non-coding,forward
OffPos_NC_054858.1_5193919_5193792,-0.57,none,none,Non-coding,reverse
OffPos_NC_054858.1_5196119_5196410,-1.079,none,none,Non-coding,reverse
OffPos_NC_054858.1_5202374_5202559,-0.475,none,none,Non-coding,forward
OffPos_NC_054858.1_5229215_5229526,-1.166,none,none,Non-coding,reverse
OffPos_NC_054858.1_5255424_5256222,-1.209,none,none,Non-coding,reverse
OffPos_NC_054858.1_531094_530305,-0.726,none,none,Non-coding,reverse
OffPos_NC_054858.1_5387061_5386738,-0.605,none,none,Non-coding,reverse
OffPos_NC_054858.1_5404097_5403753,-0.391,none,none,Non-coding,forward
OffPos_NC_054858.1_5418115_5417983,-0.283,none,none,Non-coding,forward
OffPos_NC_054858.1_547712_548326,-0.297,none,none,Non-coding,reverse
OffPos_NC_054858.1_551810_552442,-0.572,none,none,Non-coding,reverse
OffPos_NC_054858.1_572740_572413,0,none,none,Non-coding,forward
OffPos_NC_054858.1_580034_581129,-0.813,none,none,Non-coding,reverse
OffPos_NC_054858.1_638441_638279,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_659946_659560,-1.226,none,none,Non-coding,reverse
OffPos_NC_054858.1_661253_661846,-0.352,none,none,Non-coding,reverse
OffPos_NC_054858.1_710166_710633,0.016,none,none,Coding,reverse
OffPos_NC_054858.1_734095_733985,-0.369,none,none,Non-coding,forward
OffPos_NC_054858.1_751968_752934,-1.144,none,none,Non-coding,reverse
OffPos_NC_054858.1_788843_789217,-0.774,none,none,Non-coding,forward
OffPos_NC_054858.1_803781_803871,-1.026,none,none,Non-coding,forward
OffPos_NC_054858.1_830809_830897,0,none,none,Non-coding,reverse
OffPos_NC_054858.1_860099_859107,-0.582,none,none,Non-coding,reverse
OffPos_NC_054858.1_890130_890461,-1.736,none,none,Non-coding,forward
OffPos_NC_054858.1_915218_915663,-0.98,none,none,Non-coding,reverse
OffPos_NC_054858.1_920851_920750,-1.954,none,none,Non-coding,reverse
OffPos_NC_054858.1_953499_953646,-0.693,none,none,Non-coding,forward
OffPos_NC_054858.1_955954_956135,0,none,none,Non-coding,forward
OffPos_NC_054858.1_957573_957752,-1.568,none,none,Non-coding,reverse
OffPos_NC_054858.1_959595_959717,0,none,none,Non-coding,forward
OffPos_NC_054858.1_981620_981187,-1.499,none,none,Non-coding,forward
OffPos_NC_054858.1_98928_98831,-0.394,none,none,Non-coding,forward
OffPos_NC_054859.1_1004979_1004535,-1.497,none,none,Non-coding,reverse
OffPos_NC_054859.1_1052360_1052724,-0.684,none,none,Non-coding,forward
OffPos_NC_054859.1_106295_105196,-0.301,none,none,Non-coding,forward
OffPos_NC_054859.1_1082673_1082460,-1.204,none,none,Non-coding,forward
OffPos_NC_054859.1_1139336_1139645,-1.024,none,none,Non-coding,forward
OffPos_NC_054859.1_1139714_1139877,-0.331,none,none,Non-coding,forward
OffPos_NC_054859.1_1173741_1173290,-1.534,none,none,Non-coding,reverse
OffPos_NC_054859.1_1180079_1180444,-1.534,none,none,Non-coding,forward
OffPos_NC_054859.1_1218736_1219027,-1.365,none,none,Non-coding,reverse
OffPos_NC_054859.1_1245236_1244834,-1.012,none,none,Non-coding,reverse
OffPos_NC_054859.1_1259348_1259565,-1.012,none,none,Non-coding,forward
OffPos_NC_054859.1_1281101_1281619,-0.794,none,none,Non-coding,forward
OffPos_NC_054859.1_1292972_1293904,-0.887,none,none,Non-coding,forward
OffPos_NC_054859.1_132032_131933,0,none,none,Non-coding,reverse
OffPos_NC_054859.1_1354030_1353604,0,none,none,Non-coding,reverse
OffPos_NC_054859.1_1359887_1359430,-1.652,none,none,Non-coding,forward
OffPos_NC_054859.1_1369581_1370078,-1.514,none,none,Non-coding,forward
OffPos_NC_054859.1_1376686_1377328,-1.13,none,none,Non-coding,reverse
OffPos_NC_054859.1_1401731_1401566,-0.505,none,none,Non-coding,reverse
OffPos_NC_054859.1_1436205_1436658,-1.151,none,none,Non-coding,forward
OffPos_NC_054859.1_1461427_1461266,-0.91,none,none,Non-coding,reverse
OffPos_NC_054859.1_1491334_1491212,-0.84,none,none,Non-coding,reverse
OffPos_NC_054859.1_1499663_1500502,-0.901,none,none,Non-coding,forward
OffPos_NC_054859.1_150040_149862,-1.154,none,none,Non-coding,forward
OffPos_NC_054859.1_1531858_1532004,-0.566,none,none,Non-coding,forward
OffPos_NC_054859.1_1537826_1537944,-0.583,none,none,Non-coding,forward
OffPos_NC_054859.1_1607281_1607184,0,none,none,Non-coding,reverse
OffPos_NC_054859.1_1614513_1613369,-1.309,none,none,Non-coding,forward
OffPos_NC_054859.1_1617781_1617169,-0.271,none,none,Non-coding,reverse
OffPos_NC_054859.1_1660942_1661292,-0.942,none,none,Non-coding,reverse
OffPos_NC_054859.1_1672999_1673220,-1.727,none,none,Non-coding,forward
OffPos_NC_054859.1_1676290_1676661,-1.131,none,none,Non-coding,forward
OffPos_NC_054859.1_1677513_1677871,-1.466,none,none,Non-coding,forward
OffPos_NC_054859.1_1681035_1681532,-1.34,none,none,Non-coding,forward
OffPos_NC_054859.1_1708587_1709352,-0.361,none,none,Non-coding,reverse
OffPos_NC_054859.1_1709969_1710147,-0.399,none,none,Non-coding,reverse
OffPos_NC_054859.1_1743292_1742831,-1.084,none,none,Non-coding,forward
OffPos_NC_054859.1_1752408_1752293,0,none,none,Non-coding,forward
OffPos_NC_054859.1_177406_177530,-1.354,none,none,Non-coding,reverse
OffPos_NC_054859.1_1819969_1820119,-1.574,none,none,Non-coding,forward
OffPos_NC_054859.1_1834751_1834531,-1.715,none,none,Non-coding,reverse
OffPos_NC_054859.1_1868193_1867830,-0.755,none,none,Non-coding,forward
OffPos_NC_054859.1_1927726_1927587,-0.864,none,none,Non-coding,forward
OffPos_NC_054859.1_1938005_1937705,-1.385,none,none,Non-coding,reverse
OffPos_NC_054859.1_1939716_1939832,0.135,none,none,Coding,forward
OffPos_NC_054859.1_2012271_2011835,-1.55,none,none,Non-coding,reverse
OffPos_NC_054859.1_2034221_2035007,-0.385,none,none,Non-coding,forward
OffPos_NC_054859.1_2039982_2040115,-1.23,none,none,Non-coding,forward
OffPos_NC_054859.1_2107218_2106931,-1.619,none,none,Non-coding,reverse
OffPos_NC_054859.1_211106_211799,-1.094,none,none,Non-coding,reverse
OffPos_NC_054859.1_2124392_2124531,0.758,none,none,Non-coding,forward
OffPos_NC_054859.1_2135931_2136130,-1.625,none,none,Non-coding,reverse
OffPos_NC_054859.1_2162806_2163487,-0.347,none,none,Non-coding,reverse
OffPos_NC_054859.1_2163553_2163718,-0.111,none,none,Non-coding,forward
OffPos_NC_054859.1_2203606_2204021,-1.047,none,none,Non-coding,forward
OffPos_NC_054859.1_2225202_2225458,-0.561,none,none,Non-coding,forward
OffPos_NC_054859.1_2323240_2323341,-1.022,none,none,Non-coding,reverse
OffPos_NC_054859.1_2392396_2391650,-0.467,none,none,Non-coding,forward
OffPos_NC_054859.1_2394892_2394526,-0.491,none,none,Non-coding,forward
OffPos_NC_054859.1_2433185_2432964,-1.422,none,none,Non-coding,forward
OffPos_NC_054859.1_2439594_2439479,-0.048,none,none,Non-coding,reverse
OffPos_NC_054859.1_2473125_2473209,-1.463,none,none,Non-coding,reverse
OffPos_NC_054859.1_2551241_2551100,0,none,none,Non-coding,reverse
OffPos_NC_054859.1_256919_257018,-1.533,none,none,Non-coding,forward
OffPos_NC_054859.1_2622733_2622394,-1.075,none,none,Non-coding,forward
OffPos_NC_054859.1_2623136_2622802,-1.365,none,none,Non-coding,forward
OffPos_NC_054859.1_2626613_2626250,-1.416,none,none,Non-coding,forward
OffPos_NC_054859.1_274498_274721,-0.738,none,none,Non-coding,reverse
OffPos_NC_054859.1_2757366_2757232,0,none,none,Non-coding,reverse
OffPos_NC_054859.1_2766889_2767127,-0.769,none,none,Non-coding,forward
OffPos_NC_054859.1_2769046_2769258,-0.912,none,none,Non-coding,forward
OffPos_NC_054859.1_2775621_2775765,-0.299,none,none,Non-coding,forward
OffPos_NC_054859.1_2788239_2788101,0.294,none,none,Non-coding,forward
OffPos_NC_054859.1_2836536_2837397,-0.986,none,none,Non-coding,forward
OffPos_NC_054859.1_2860060_2861189,-0.684,none,none,Non-coding,reverse
OffPos_NC_054859.1_2922979_2922867,-0.5,none,none,Non-coding,forward
OffPos_NC_054859.1_2956539_2956145,-1.271,none,none,Non-coding,forward
OffPos_NC_054859.1_2992673_2993541,-1.307,none,none,Non-coding,reverse
OffPos_NC_054859.1_3120459_3120704,-0.062,none,none,Non-coding,reverse
OffPos_NC_054859.1_3150444_3150289,-1.577,none,none,Non-coding,forward
OffPos_NC_054859.1_3157963_3157253,-1.178,none,none,Non-coding,reverse
OffPos_NC_054859.1_316213_316556,-0.967,none,none,Non-coding,reverse
OffPos_NC_054859.1_3176071_3175722,-1.531,none,none,Non-coding,reverse
OffPos_NC_054859.1_3194951_3195869,-0.801,none,none,Non-coding,reverse
OffPos_NC_054859.1_3212147_3212638,-0.961,none,none,Non-coding,reverse
OffPos_NC_054859.1_3248266_3248502,-0.59,none,none,Non-coding,forward
OffPos_NC_054859.1_3310134_3309072,-0.978,none,none,Non-coding,reverse
OffPos_NC_054859.1_3394066_3394170,-0.566,none,none,Non-coding,forward
OffPos_NC_054859.1_342665_342923,-0.497,none,none,Non-coding,forward
OffPos_NC_054859.1_3433600_3433262,-1.054,none,none,Non-coding,reverse
OffPos_NC_054859.1_3439280_3438489,-1.023,none,none,Non-coding,forward
OffPos_NC_054859.1_3445662_3446344,-0.984,none,none,Non-coding,reverse
OffPos_NC_054859.1_3474136_3473752,-1.332,none,none,Non-coding,forward
OffPos_NC_054859.1_3559644_3560598,-1.027,none,none,Non-coding,reverse
OffPos_NC_054859.1_3594593_3594082,-1.007,none,none,Non-coding,reverse
OffPos_NC_054859.1_361067_361635,-1.172,none,none,Non-coding,reverse
OffPos_NC_054859.1_3613157_3613456,-1.536,none,none,Non-coding,forward
OffPos_NC_054859.1_3629964_3630654,-0.883,none,none,Non-coding,reverse
OffPos_NC_054859.1_3635075_3634481,-0.949,none,none,Non-coding,reverse
OffPos_NC_054859.1_3744961_3745402,-0.525,none,none,Non-coding,forward
OffPos_NC_054859.1_3748712_3748911,-1.446,none,none,Non-coding,forward
OffPos_NC_054859.1_3781636_3781724,1.073,none,none,Non-coding,reverse
OffPos_NC_054859.1_3871274_3870085,-0.87,none,none,Non-coding,forward
OffPos_NC_054859.1_3917124_3917984,-0.716,none,none,Non-coding,reverse
OffPos_NC_054859.1_3940916_3941102,-0.976,none,none,Non-coding,forward
OffPos_NC_054859.1_394433_394166,-0.964,none,none,Non-coding,reverse
OffPos_NC_054859.1_3951634_3951789,-1.432,none,none,Non-coding,forward
OffPos_NC_054859.1_3957444_3957255,-1.074,none,none,Non-coding,forward
OffPos_NC_054859.1_3999316_3999547,-1.609,none,none,Non-coding,reverse
OffPos_NC_054859.1_4016242_4016052,-1.4,none,none,Non-coding,forward
OffPos_NC_054859.1_4037743_4037010,-1.311,none,none,Non-coding,reverse
OffPos_NC_054859.1_4067166_4067060,-0.858,none,none,Non-coding,forward
OffPos_NC_054859.1_4072742_4071803,-0.576,none,none,Non-coding,forward
OffPos_NC_054859.1_4085255_4085144,0.596,none,none,Coding,reverse
OffPos_NC_054859.1_4090960_4091387,-1.562,none,none,Non-coding,reverse
OffPos_NC_054859.1_4099992_4099838,-1.152,none,none,Non-coding,reverse
OffPos_NC_054859.1_4118745_4118560,-1.227,none,none,Non-coding,reverse
OffPos_NC_054859.1_4178144_4178310,-1.347,none,none,Non-coding,forward
OffPos_NC_054859.1_4181284_4180764,-1.199,none,none,Non-coding,reverse
OffPos_NC_054859.1_4226002_4225919,1.64,none,none,Coding,forward
OffPos_NC_054859.1_4257679_4257812,-0.619,none,none,Non-coding,reverse
OffPos_NC_054859.1_4280438_4280151,-0.707,none,none,Non-coding,reverse
OffPos_NC_054859.1_4285145_4285973,-1.089,none,none,Non-coding,forward
OffPos_NC_054859.1_4295878_4295961,-0.491,none,none,Non-coding,forward
OffPos_NC_054859.1_4296160_4296281,-0.992,none,none,Non-coding,reverse
OffPos_NC_054859.1_4296781_4296912,-0.875,none,none,Non-coding,reverse
OffPos_NC_054859.1_4297376_4297482,-0.875,none,none,Non-coding,reverse
OffPos_NC_054859.1_4373822_4373697,-1.787,none,none,Non-coding,reverse
OffPos_NC_054859.1_4404287_4405001,-1.203,none,none,Non-coding,reverse
OffPos_NC_054859.1_4409239_4409622,-0.929,none,none,Non-coding,reverse
OffPos_NC_054859.1_4483462_4483338,-0.761,none,none,Non-coding,forward
OffPos_NC_054859.1_4492486_4492269,-1.761,none,none,Non-coding,reverse
OffPos_NC_054859.1_4494565_4495539,-0.768,none,none,Non-coding,reverse
OffPos_NC_054859.1_4498184_4498997,-1.269,none,none,Non-coding,reverse
OffPos_NC_054859.1_456542_456859,-1.295,none,none,Non-coding,reverse
OffPos_NC_054859.1_471217_471855,-0.616,none,none,Non-coding,forward
OffPos_NC_054859.1_481301_480519,-0.594,none,none,Non-coding,reverse
OffPos_NC_054859.1_536937_537526,-0.649,none,none,Non-coding,forward
OffPos_NC_054859.1_587387_586932,-0.905,none,none,Non-coding,forward
OffPos_NC_054859.1_589225_588752,-1.232,none,none,Non-coding,forward
OffPos_NC_054859.1_598711_598393,-0.537,none,none,Non-coding,forward
OffPos_NC_054859.1_619505_618854,-1.234,none,none,Non-coding,forward
OffPos_NC_054859.1_624917_625142,-0.838,none,none,Non-coding,reverse
OffPos_NC_054859.1_655354_655190,0.603,none,none,Non-coding,forward
OffPos_NC_054859.1_657603_657447,-1.186,none,none,Non-coding,reverse
OffPos_NC_054859.1_70079_69822,-1.706,none,none,Non-coding,reverse
OffPos_NC_054859.1_728003_728219,-0.584,none,none,Non-coding,forward
OffPos_NC_054859.1_753262_753109,0,none,none,Non-coding,forward
OffPos_NC_054859.1_858905_858100,-0.469,none,none,Non-coding,reverse
OffPos_NC_054859.1_910875_911321,-0.829,none,none,Non-coding,reverse
OffPos_NC_054859.1_956663_956788,-1.2,none,none,Non-coding,reverse
OffPos_NC_054859.1_992050_991084,-0.13,none,none,Non-coding,reverse
OffPos_NC_054860.1_1025328_1025493,0,none,none,Non-coding,reverse
OffPos_NC_054860.1_1051596_1052265,-0.499,none,none,Non-coding,forward
OffPos_NC_054860.1_1165480_1165978,-0.474,none,none,Non-coding,reverse
OffPos_NC_054860.1_118087_119080,-0.737,none,none,Non-coding,forward
OffPos_NC_054860.1_1201515_1201170,-1.43,none,none,Non-coding,reverse
OffPos_NC_054860.1_1209919_1210106,-1.125,none,none,Non-coding,forward
OffPos_NC_054860.1_1217589_1217720,-0.658,none,none,Non-coding,forward
OffPos_NC_054860.1_1236660_1236184,-0.714,none,none,Non-coding,forward
OffPos_NC_054860.1_1253927_1253507,-1.076,none,none,Non-coding,forward
OffPos_NC_054860.1_1277861_1278095,-1.07,none,none,Non-coding,reverse
OffPos_NC_054860.1_132176_132065,-1.357,none,none,Non-coding,forward
OffPos_NC_054860.1_132781_132332,-0.933,none,none,Non-coding,reverse
OffPos_NC_054860.1_1357609_1357010,-0.933,none,none,Non-coding,reverse
OffPos_NC_054860.1_1360860_1360736,-0.33,none,none,Non-coding,forward
OffPos_NC_054860.1_1395694_1395884,-0.773,none,none,Non-coding,reverse
OffPos_NC_054860.1_1399168_1399087,-0.597,none,none,Non-coding,reverse
OffPos_NC_054860.1_1410107_1410357,-0.648,none,none,Non-coding,reverse
OffPos_NC_054860.1_1410791_1411065,-0.935,none,none,Non-coding,reverse
OffPos_NC_054860.1_1468902_1469128,-0.421,none,none,Non-coding,reverse
OffPos_NC_054860.1_1552591_1553009,-1.643,none,none,Non-coding,forward
OffPos_NC_054860.1_1592990_1593085,-0.589,none,none,Non-coding,reverse
OffPos_NC_054860.1_159624_159821,-0.909,none,none,Non-coding,reverse
OffPos_NC_054860.1_1606203_1605928,-1.774,none,none,Non-coding,reverse
OffPos_NC_054860.1_1657254_1657518,-1.466,none,none,Non-coding,forward
OffPos_NC_054860.1_1707890_1707349,-1.014,none,none,Non-coding,forward
OffPos_NC_054860.1_1751078_1751769,-1.192,none,none,Non-coding,reverse
OffPos_NC_054860.1_1753966_1753872,-0.6,none,none,Non-coding,reverse
OffPos_NC_054860.1_1758341_1758121,-0.574,none,none,Non-coding,reverse
OffPos_NC_054860.1_1777355_1777515,-1.176,none,none,Non-coding,reverse
OffPos_NC_054860.1_1816466_1816686,-0.289,none,none,Non-coding,forward
OffPos_NC_054860.1_1816836_1817018,0.143,none,none,Non-coding,forward
OffPos_NC_054860.1_1827168_1827697,-0.895,none,none,Non-coding,forward
OffPos_NC_054860.1_1847736_1848433,-1.011,none,none,Non-coding,forward
OffPos_NC_054860.1_1851192_1852370,-0.744,none,none,Non-coding,reverse
OffPos_NC_054860.1_1879174_1878994,0,none,none,Non-coding,reverse
OffPos_NC_054860.1_1885525_1885321,0,none,none,Non-coding,reverse
OffPos_NC_054860.1_1891242_1891676,-1.308,none,none,Non-coding,forward
OffPos_NC_054860.1_1927582_1928559,-0.661,none,none,Non-coding,reverse
OffPos_NC_054860.1_1955892_1955801,-0.193,none,none,Non-coding,reverse
OffPos_NC_054860.1_1957785_1956852,0.26,none,none,Coding,reverse
